transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,customer_id,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,deceased_indicator,owns_car,property_valuation
09/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,727,Male,98,10/10/1978,Manufacturing,Mass Customer,N,No,9
09/10/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",728,Male,60,03/10/1956,Financial Services,Mass Customer,N,Yes,11
15/01/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,729,Female,30,23/10/1973,Health,Affluent Customer,N,No,10
09/09/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,730,Male,42,25/07/1968,,Mass Customer,N,No,10
09/02/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,731,Female,57,04/12/1969,,Mass Customer,N,No,7
08/12/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,732,Female,71,21/01/1967,Financial Services,Mass Customer,N,No,5
12/05/2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,733,Male,25,30/11/1973,Manufacturing,Mass Customer,N,No,2
30/04/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,734,Male,34,06/07/1980,Retail,Affluent Customer,N,No,5
18/07/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,735,Male,33,20/04/1965,Financial Services,Mass Customer,N,Yes,11
30/06/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,736,Male,41,24/05/1974,,High Net Worth,N,No,2
10/01/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",737,Female,75,11/07/1983,,Mass Customer,N,No,9
21/01/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,738,Female,51,08/12/1984,Argiculture,Mass Customer,N,Yes,9
16/08/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,739,Male,36,13/12/1964,Manufacturing,Mass Customer,N,No,10
06/02/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,740,Male,9,18/08/1994,Financial Services,Affluent Customer,N,No,11
02/12/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,741,Female,16,15/02/1979,,Mass Customer,N,No,5
09/11/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,742,Male,55,24/04/1966,Manufacturing,Mass Customer,N,No,8
22/02/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",743,Male,89,06/04/1981,Financial Services,Mass Customer,N,Yes,11
20/03/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,744,Male,54,30/08/1977,Manufacturing,Affluent Customer,N,Yes,9
03/11/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,745,Female,84,22/03/1978,Manufacturing,Mass Customer,N,Yes,12
31/05/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,746,Male,47,29/07/1964,,Affluent Customer,N,Yes,8
21/06/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,747,Female,91,24/04/1978,,Mass Customer,N,No,10
30/12/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,748,Female,51,21/04/1981,Financial Services,High Net Worth,N,No,3
17/07/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,749,Male,47,01/08/1972,Argiculture,Mass Customer,N,No,3
28/12/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,750,Male,42,08/04/1995,Retail,Affluent Customer,N,Yes,4
10/05/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",751,Female,41,31/10/2001,Financial Services,Affluent Customer,N,No,4
29/10/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,752,Male,13,27/06/1961,Financial Services,High Net Worth,N,No,7
07/05/2017,FALSE,Cancelled,WeareA2B,Standard,medium,medium,60.34,$45.26,753,Female,82,07/03/1970,Health,Affluent Customer,Y,Yes,8
02/09/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,754,Female,15,28/07/1979,Financial Services,Mass Customer,N,No,10
11/08/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,755,Male,31,13/07/1993,Financial Services,Mass Customer,N,No,10
14/07/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",756,Female,65,25/09/1974,Manufacturing,Mass Customer,N,Yes,9
25/01/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,757,Male,91,13/05/1977,Financial Services,Mass Customer,N,No,9
09/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,758,Female,99,07/04/1967,Manufacturing,High Net Worth,N,Yes,8
05/07/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,759,Male,89,18/04/1963,Health,High Net Worth,N,No,5
22/06/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",760,Male,46,02/03/1978,,Mass Customer,N,Yes,1
20/12/2017,,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,761,Male,12,27/11/1977,Health,Affluent Customer,N,Yes,1
27/06/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,762,Male,91,06/03/1980,,Mass Customer,N,Yes,8
10/12/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,763,Female,95,05/11/1987,Manufacturing,Affluent Customer,N,No,8
28/06/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,764,Male,40,16/03/1977,Financial Services,Mass Customer,N,Yes,9
13/05/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,765,Female,50,31/08/1984,Retail,Affluent Customer,N,No,8
26/07/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,766,Female,16,22/04/1975,Retail,Mass Customer,N,Yes,10
06/04/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,767,Male,70,16/12/1955,Manufacturing,High Net Worth,N,No,4
15/10/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,768,Female,5,14/01/1974,Argiculture,Affluent Customer,N,Yes,7
09/01/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,769,Male,65,28/12/1961,IT,Mass Customer,N,No,3
10/09/2017,,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,770,Female,10,05/02/1984,IT,High Net Worth,N,Yes,8
13/03/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,771,Male,12,12/03/1964,,Affluent Customer,N,Yes,4
10/05/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,772,Female,12,26/12/1998,Entertainment,Mass Customer,N,No,4
26/09/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,773,Male,77,12/02/1985,Financial Services,Affluent Customer,N,Yes,9
06/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,774,Female,79,27/11/1998,Manufacturing,High Net Worth,N,No,9
04/09/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,775,Male,66,21/09/1982,Manufacturing,Affluent Customer,N,No,9
16/04/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,776,Male,30,24/09/1980,Financial Services,High Net Worth,N,No,3
04/02/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,777,Male,2,09/01/1993,Financial Services,High Net Worth,N,No,10
05/11/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,778,Male,24,17/11/1976,Manufacturing,High Net Worth,N,No,3
15/06/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,779,Female,1,10/02/1992,Health,High Net Worth,N,No,2
01/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,780,Female,24,12/10/1973,Financial Services,Mass Customer,N,No,6
10/05/2017,TRUE,Approved,,,,,311.54,,781,Male,80,15/11/1958,Manufacturing,Mass Customer,N,No,8
12/02/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,782,Female,30,29/08/1976,Manufacturing,Mass Customer,N,No,10
07/08/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,783,Male,6,25/07/1985,Retail,Affluent Customer,N,No,7
05/11/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,784,Male,10,24/01/1977,IT,High Net Worth,N,Yes,9
03/02/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,785,Female,48,26/08/1979,Manufacturing,Mass Customer,N,Yes,11
14/04/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,786,Male,34,14/02/1985,Financial Services,Affluent Customer,N,No,9
25/05/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,787,Female,29,15/12/1996,Retail,Affluent Customer,N,Yes,10
28/08/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,788,Male,62,01/07/1964,Health,Mass Customer,N,No,7
03/07/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,789,Female,69,28/04/1978,Manufacturing,Affluent Customer,N,Yes,10
29/03/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,790,Female,22,24/03/1968,,Affluent Customer,N,No,3
18/07/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",791,Female,3,29/09/1968,Manufacturing,Mass Customer,N,Yes,9
15/09/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,792,Male,10,19/11/1975,,High Net Worth,N,Yes,8
27/04/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,793,Female,97,30/01/1989,Financial Services,High Net Worth,N,Yes,8
20/11/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",794,Male,99,12/05/1955,Financial Services,Affluent Customer,N,Yes,9
05/06/2017,TRUE,Cancelled,Trek Bicycles,Mountain,low,medium,574.64,$459.71,795,Female,35,20/08/1973,Financial Services,High Net Worth,N,No,8
15/10/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",796,Female,8,27/05/1997,Financial Services,Mass Customer,N,No,4
08/02/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,797,Female,51,20/10/1973,Financial Services,Mass Customer,N,No,3
06/11/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,798,Female,22,20/05/1988,Financial Services,High Net Worth,N,No,7
04/11/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,799,U,39,,IT,Mass Customer,N,Yes,7
03/08/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,800,Male,68,31/12/1978,Manufacturing,Mass Customer,N,No,7
09/10/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,801,Male,28,08/10/1980,,Affluent Customer,N,No,8
28/12/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,802,Female,50,20/02/1986,Financial Services,Mass Customer,N,No,9
12/04/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,803,Female,96,11/11/1999,Manufacturing,High Net Worth,N,No,8
21/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,804,Female,98,17/06/1999,,High Net Worth,N,Yes,2
22/01/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,805,Female,48,19/04/1960,Manufacturing,Mass Customer,N,No,8
21/06/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,806,Male,66,28/07/1992,Retail,Mass Customer,N,Yes,9
17/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,807,Female,48,25/11/1980,,Affluent Customer,N,No,10
10/11/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,808,Male,21,21/11/1979,Health,High Net Worth,N,Yes,4
27/07/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74,809,Female,83,23/10/1977,Health,Mass Customer,N,No,12
16/08/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",810,Female,24,04/04/1998,Health,Mass Customer,N,Yes,8
10/07/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,811,Male,6,13/01/1984,,Mass Customer,N,No,11
13/07/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",812,Female,1,22/09/1989,Financial Services,Mass Customer,N,No,10
26/01/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,813,Female,12,21/03/1962,Health,Mass Customer,N,No,5
24/07/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,814,Male,60,23/12/1959,Manufacturing,Mass Customer,N,No,11
19/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,815,Female,47,06/07/1974,Manufacturing,Mass Customer,N,Yes,12
08/09/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,816,Female,71,10/01/1957,Manufacturing,Mass Customer,N,No,12
07/05/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,817,Male,38,08/04/1992,Financial Services,Mass Customer,N,Yes,8
22/03/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,818,Female,17,21/12/1973,Manufacturing,Mass Customer,N,No,5
12/05/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,819,Male,7,17/07/1975,Manufacturing,Affluent Customer,N,Yes,11
08/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,820,Female,12,06/01/1977,Financial Services,High Net Worth,N,No,3
24/01/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,821,Male,41,24/07/1981,Financial Services,Mass Customer,N,Yes,12
11/02/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,822,Female,67,23/10/1974,Health,High Net Worth,N,No,8
07/05/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",823,Female,91,17/02/1990,Manufacturing,Affluent Customer,N,No,11
20/06/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,824,Female,97,27/02/1977,Financial Services,Affluent Customer,N,Yes,11
03/01/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,825,Male,17,15/08/1975,,Affluent Customer,N,Yes,8
20/09/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,826,Male,92,25/12/1998,Financial Services,Mass Customer,N,Yes,8
03/08/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,827,Female,90,07/05/1996,Health,Affluent Customer,N,No,4
10/04/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,828,Female,93,14/12/1957,Health,Mass Customer,N,Yes,3
04/02/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,829,Male,84,22/01/2001,Financial Services,High Net Worth,N,Yes,7
08/11/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,830,Male,58,31/05/1981,Manufacturing,Affluent Customer,N,No,7
25/01/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,831,Male,4,20/04/1973,Financial Services,Affluent Customer,N,No,10
30/07/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",832,Male,30,30/11/1977,Retail,Mass Customer,N,No,10
14/03/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,833,Male,9,03/10/1995,,High Net Worth,N,Yes,8
23/10/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,834,Male,37,07/04/1973,Financial Services,Mass Customer,N,No,3
17/11/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,835,Male,85,22/04/1968,Manufacturing,Mass Customer,N,Yes,1
16/12/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,836,Female,33,02/04/1990,Financial Services,Mass Customer,N,Yes,3
11/03/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,837,Male,4,11/01/1957,,Mass Customer,N,Yes,11
20/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,838,Male,27,03/02/1971,Financial Services,High Net Worth,N,No,6
03/01/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,839,U,14,,IT,Mass Customer,N,Yes,10
07/12/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,840,Male,94,20/06/1964,Financial Services,Affluent Customer,N,Yes,5
16/01/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,841,Male,93,22/09/1966,Manufacturing,Affluent Customer,N,Yes,7
06/09/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,842,Male,59,16/08/1999,Financial Services,High Net Worth,N,No,9
11/02/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,843,Male,80,05/09/1989,Manufacturing,Affluent Customer,N,Yes,7
09/07/2017,,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,844,Male,13,13/01/1978,Financial Services,High Net Worth,N,No,7
14/04/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,845,Female,51,24/12/1973,Manufacturing,Mass Customer,N,No,7
26/03/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,846,Male,60,25/03/1954,Manufacturing,Affluent Customer,N,No,9
28/02/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,847,Female,66,26/05/1991,Retail,High Net Worth,N,No,10
28/08/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,848,Male,79,25/06/1979,Manufacturing,Mass Customer,N,No,7
18/07/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,849,Male,72,15/09/1969,Entertainment,Mass Customer,N,No,2
08/02/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,850,Male,79,24/09/2000,Health,Mass Customer,N,No,7
12/12/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,851,Female,19,30/12/1987,,Affluent Customer,N,Yes,2
28/09/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,852,Female,37,04/11/2000,Financial Services,Affluent Customer,N,Yes,7
21/08/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,853,Female,26,04/10/1981,Retail,Mass Customer,N,Yes,4
25/03/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,854,Female,35,24/10/2000,,Affluent Customer,N,No,7
15/06/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,855,Female,74,26/10/1974,Retail,High Net Worth,N,Yes,10
12/02/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,856,Male,63,01/10/1988,Financial Services,Mass Customer,N,Yes,9
10/09/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,857,Female,15,14/08/1964,,High Net Worth,N,No,8
08/03/2017,TRUE,Cancelled,Norco Bicycles,Standard,medium,small,586.45,$521.94,858,Female,79,02/06/1980,Financial Services,High Net Worth,N,Yes,10
13/03/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,859,Female,53,02/08/1978,Financial Services,Affluent Customer,N,Yes,1
22/02/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,860,Female,80,12/08/1980,,High Net Worth,N,Yes,8
10/07/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",861,Female,73,24/05/1977,Financial Services,High Net Worth,N,No,5
21/08/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",862,Male,83,27/12/1977,Argiculture,High Net Worth,N,Yes,7
07/03/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,863,Female,19,10/09/1961,Financial Services,Affluent Customer,N,No,12
03/01/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,864,Male,6,06/03/1970,Retail,High Net Worth,N,Yes,10
23/01/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,865,Female,73,12/04/1965,Telecommunications,Mass Customer,N,No,10
13/11/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,866,Male,28,05/01/1973,,Affluent Customer,N,Yes,9
14/04/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,867,Female,12,10/05/1973,,Mass Customer,N,No,10
15/06/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,868,Female,84,18/07/1979,Financial Services,Mass Customer,N,Yes,3
23/07/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,869,Female,7,11/03/1984,Financial Services,High Net Worth,N,Yes,7
19/01/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,870,Male,63,29/01/1964,Health,Mass Customer,N,No,10
22/10/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,871,Female,40,20/01/1992,,Mass Customer,N,Yes,9
24/07/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,872,Female,47,28/04/1971,IT,Mass Customer,N,No,10
17/05/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,873,Male,37,23/12/1959,Health,Affluent Customer,N,Yes,8
25/07/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,874,Male,78,05/05/2001,Health,Mass Customer,N,Yes,5
21/10/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,875,Male,34,23/02/1999,Financial Services,Mass Customer,N,Yes,10
02/07/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,876,Male,44,06/10/1968,IT,High Net Worth,N,No,10
13/11/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,877,Female,92,13/05/1988,Financial Services,Mass Customer,N,Yes,5
06/06/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,878,Male,31,01/11/1982,Manufacturing,Mass Customer,N,Yes,12
09/11/2017,TRUE,Cancelled,Trek Bicycles,Standard,medium,large,2091.47,$388.92,879,Female,58,02/08/1978,,Mass Customer,N,No,3
18/03/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,880,Female,11,31/12/1963,,High Net Worth,N,Yes,10
20/11/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,881,Female,82,07/05/1980,,High Net Worth,N,No,8
11/05/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,882,Female,59,29/09/1965,Property,Mass Customer,N,Yes,10
09/09/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,883,U,73,,IT,Mass Customer,N,Yes,4
13/09/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",884,Male,11,30/01/1978,Property,Mass Customer,N,No,1
23/02/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,885,Male,20,11/11/1966,Financial Services,Mass Customer,N,No,9
24/02/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",886,Female,53,15/11/1974,Health,Mass Customer,N,No,11
