online_order,brand,product_line,product_size,list_price,gender,past_3_years_bike_related_purchases,wealth_segment,owns_car,property_valuation,age
1,2.0,1.0,1.0,8.482009752531908,1,5.454545454545454,0,0,8.0,2.3728813559322033
0,5.0,1.0,1.0,9.451251767285738,0,7.878787878787879,0,0,5.0,4.745762711864407
1,4.0,1.0,1.0,7.934319486789842,0,4.545454545454545,0,1,6.0,0.5084745762711864
0,4.0,2.0,2.0,5.906821963394344,1,4.444444444444445,1,1,7.0,4.406779661016949
0,2.0,1.0,1.0,2.344454810383465,0,3.8383838383838382,2,0,4.0,0.6779661016949152
0,1.0,4.0,2.0,9.963788675906248,1,4.646464646464646,0,1,8.0,4.237288135593221
0,5.0,1.0,1.0,6.073307493291529,0,1.3131313131313131,2,1,7.0,5.593220338983051
1,6.0,1.0,1.0,6.746943918132594,1,10.0,2,0,7.0,5.2542372881355925
1,6.0,4.0,1.0,6.995421888374869,1,1.0101010101010102,2,0,9.0,1.5254237288135593
1,1.0,1.0,1.0,4.869773883604399,1,5.656565656565657,2,0,3.0,3.220338983050847
0,2.0,2.0,1.0,2.50786261817972,0,9.393939393939394,1,0,9.0,5.593220338983051
0,3.0,1.0,1.0,3.7669875833149,0,0.10101010101010101,2,0,8.0,6.271186440677966
1,1.0,1.0,1.0,5.539322708780166,1,5.252525252525253,0,1,10.0,7.796610169491525
0,4.0,2.0,2.0,3.666913525626846,0,4.94949494949495,1,1,9.0,7.627118644067797
1,1.0,1.0,1.0,6.14505688976946,0,4.747474747474747,0,0,9.0,1.3559322033898304
0,4.0,2.0,1.0,2.5585488540294117,0,7.6767676767676765,0,1,9.0,5.2542372881355925
0,1.0,4.0,2.0,9.963788675906248,1,0.10101010101010101,0,0,7.0,8.135593220338983
0,5.0,1.0,1.0,6.2488819212680236,1,6.666666666666667,0,1,11.0,5.593220338983051
1,1.0,1.0,1.0,0.28603579775518645,0,4.444444444444445,1,0,1.0,7.966101694915253
1,1.0,1.0,1.0,9.297702288094026,0,2.2222222222222223,1,0,7.0,4.745762711864407
1,2.0,2.0,1.0,8.216989025997135,0,9.191919191919192,0,1,9.0,4.237288135593221
0,4.0,1.0,1.0,5.465986361843942,0,1.0101010101010102,0,1,12.0,3.389830508474576
0,4.0,2.0,1.0,2.5585488540294117,1,6.565656565656566,2,0,7.0,7.627118644067797
0,6.0,1.0,1.0,6.1594356227097435,1,0.5050505050505051,0,1,1.0,6.440677966101695
0,2.0,1.0,1.0,2.344454810383465,0,6.565656565656566,0,0,8.0,3.7288135593220337
0,3.0,1.0,1.0,3.7669875833149,1,3.7373737373737375,2,1,7.0,7.288135593220338
1,3.0,1.0,1.0,3.7669875833149,0,0.5050505050505051,1,0,5.0,6.440677966101695
1,6.0,4.0,2.0,6.496782818616373,0,8.282828282828282,0,0,8.0,4.067796610169491
0,4.0,1.0,1.0,7.422936723957183,0,1.0101010101010102,1,0,6.0,4.406779661016949
1,3.0,1.0,1.0,7.813999788406608,0,8.181818181818182,0,0,9.0,1.694915254237288
0,3.0,2.0,1.0,6.099035326478991,1,6.8686868686868685,0,1,10.0,3.898305084745762
1,1.0,1.0,2.0,0.9166322025910575,1,1.0101010101010102,1,1,6.0,5.2542372881355925
0,1.0,1.0,1.0,2.708683985265406,0,8.88888888888889,0,0,10.0,2.88135593220339
1,2.0,2.0,2.0,9.051292162388314,1,1.9191919191919191,1,0,11.0,7.288135593220338
0,3.0,1.0,1.0,7.813999788406608,1,2.4242424242424243,0,1,7.0,5.2542372881355925
0,2.0,1.0,1.0,2.344454810383465,1,0.0,0,1,8.0,2.203389830508475
0,2.0,2.0,2.0,9.051292162388314,0,8.787878787878787,1,0,11.0,2.5423728813559316
1,4.0,2.0,1.0,2.555374953112828,0,7.2727272727272725,0,1,10.0,7.966101694915253
1,3.0,1.0,1.0,3.7669875833149,0,5.757575757575758,0,0,11.0,7.796610169491525
1,4.0,1.0,1.0,1.6879382147288242,0,0.8080808080808081,0,1,3.0,6.9491525423728815
1,1.0,1.0,1.0,0.28603579775518645,0,0.20202020202020202,0,1,8.0,5.932203389830508
0,6.0,1.0,1.0,5.8627720658247835,1,5.555555555555555,0,1,4.0,0.3389830508474576
1,5.0,2.0,1.0,2.780770007598127,1,4.444444444444445,0,0,7.0,3.389830508474576
0,5.0,1.0,1.0,6.2488819212680236,0,1.4141414141414141,1,1,3.0,2.711864406779661
0,1.0,1.0,2.0,5.047223798486146,1,3.0303030303030303,2,0,9.0,2.88135593220339
0,1.0,1.0,1.0,5.539322708780166,0,1.4141414141414141,0,1,4.0,0.6779661016949152
1,3.0,1.0,1.0,4.330499264232062,1,3.2323232323232323,0,0,6.0,4.067796610169491
1,6.0,1.0,1.0,5.8627720658247835,0,5.05050505050505,1,0,11.0,5.2542372881355925
0,1.0,1.0,2.0,8.804737768459121,0,1.8181818181818181,0,1,1.0,4.406779661016949
0,3.0,2.0,2.0,0.0,0,6.96969696969697,2,1,12.0,2.711864406779661
0,3.0,1.0,1.0,0.2844488472968944,1,3.9393939393939394,1,0,7.0,4.576271186440677
1,4.0,1.0,1.0,5.705567791638216,0,6.161616161616162,2,1,10.0,4.406779661016949
1,1.0,1.0,1.0,2.0653438873553713,1,7.070707070707071,1,0,9.0,3.389830508474576
0,6.0,1.0,1.0,6.1594356227097435,1,1.8181818181818181,1,1,6.0,1.3559322033898304
0,6.0,1.0,1.0,8.45233858790263,0,7.878787878787879,0,1,4.0,2.88135593220339
1,5.0,1.0,1.0,6.69159300972368,0,0.20202020202020202,1,0,11.0,6.9491525423728815
0,1.0,1.0,2.0,5.047223798486146,0,0.8080808080808081,2,1,8.0,1.0169491525423728
1,2.0,2.0,1.0,4.656785896338474,1,6.4646464646464645,2,0,9.0,0.5084745762711864
0,4.0,1.0,1.0,1.6879382147288242,1,0.10101010101010101,2,1,10.0,2.5423728813559316
0,3.0,1.0,1.0,8.566743289123139,1,3.8383838383838382,0,0,11.0,3.7288135593220337
1,5.0,1.0,1.0,5.611985804006811,0,5.252525252525253,2,0,1.0,4.237288135593221
0,5.0,1.0,1.0,6.69159300972368,0,9.393939393939394,2,0,11.0,4.406779661016949
1,4.0,1.0,1.0,7.934319486789842,1,9.09090909090909,2,0,9.0,4.067796610169491
1,4.0,1.0,1.0,4.5527685072086035,1,7.2727272727272725,2,1,10.0,4.406779661016949
1,2.0,1.0,1.0,6.611476056283844,1,2.4242424242424243,0,1,9.0,8.135593220338983
1,6.0,1.0,1.0,0.7880892154694008,1,2.929292929292929,0,1,9.0,4.067796610169491
1,5.0,4.0,2.0,8.954055379762055,1,8.585858585858587,0,0,10.0,2.711864406779661
0,6.0,4.0,2.0,9.033018187414042,0,6.565656565656566,2,1,8.0,3.220338983050847
0,6.0,4.0,1.0,6.995421888374869,1,5.757575757575758,1,1,9.0,7.11864406779661
0,1.0,1.0,1.0,0.4248218287440009,1,8.181818181818182,0,0,2.0,4.067796610169491
0,3.0,4.0,1.0,5.10257470689506,0,2.525252525252525,2,1,11.0,4.915254237288136
1,4.0,1.0,1.0,1.6753868792859687,0,2.727272727272727,0,1,7.0,4.067796610169491
1,6.0,1.0,1.0,5.847960528214057,0,8.282828282828282,0,0,8.0,6.271186440677966
1,1.0,1.0,1.0,4.869773883604399,1,2.8282828282828283,1,0,9.0,4.915254237288136
0,5.0,1.0,1.0,6.69159300972368,0,2.6262626262626263,0,0,7.0,5.423728813559322
0,5.0,4.0,2.0,8.954055379762055,1,7.2727272727272725,2,1,5.0,5.762711864406779
0,2.0,1.0,1.0,2.3261327460013663,1,3.9393939393939394,1,1,2.0,4.576271186440677
0,1.0,1.0,1.0,9.297702288094026,0,9.696969696969697,1,0,8.0,5.762711864406779
0,2.0,3.0,1.0,2.705654352572303,1,6.363636363636363,2,0,3.0,0.3389830508474576
1,5.0,1.0,1.0,6.69159300972368,1,7.6767676767676765,0,0,2.0,1.694915254237288
0,6.0,1.0,1.0,8.634164638896639,0,1.1111111111111112,2,1,7.0,1.694915254237288
0,4.0,1.0,1.0,7.934319486789842,1,1.7171717171717171,2,1,10.0,4.237288135593221
0,6.0,1.0,1.0,3.561645811893473,0,8.282828282828282,1,1,7.0,6.9491525423728815
0,2.0,1.0,1.0,2.344454810383465,0,0.20202020202020202,1,0,8.0,5.2542372881355925
0,1.0,1.0,1.0,2.0653438873553713,0,0.40404040404040403,0,0,9.0,5.084745762711864
1,5.0,1.0,2.0,8.659652025044965,0,3.4343434343434343,0,0,5.0,1.3559322033898304
1,3.0,1.0,1.0,3.7669875833149,0,8.98989898989899,0,1,9.0,6.779661016949153
0,5.0,1.0,1.0,5.3721639271734025,0,0.10101010101010101,0,0,8.0,4.576271186440677
0,2.0,1.0,2.0,10.0,1,10.0,2,0,2.0,0.6779661016949152
1,1.0,1.0,1.0,2.0653438873553713,1,6.161616161616162,0,1,12.0,2.88135593220339
0,5.0,1.0,1.0,6.69159300972368,1,10.0,1,1,6.0,3.7288135593220337
1,2.0,1.0,1.0,1.6657209083127353,0,0.6060606060606061,0,0,2.0,4.745762711864407
0,1.0,1.0,1.0,7.528492974137518,0,0.5050505050505051,1,0,6.0,2.203389830508475
0,2.0,1.0,2.0,7.008694564935129,1,9.393939393939394,0,1,3.0,4.576271186440677
1,6.0,4.0,2.0,6.496782818616373,0,0.8080808080808081,0,0,6.0,4.576271186440677
