Age,Gender,Item Purchased,Category,Purchase Amount (USD),Season,Review Rating,Subscription Status,Promo Code Used,Previous Purchases,Frequency of Purchases
43,0,15,1,59,2,2.5,0,0,2,1
23,0,5,2,33,1,4.6,0,0,29,4
50,0,24,2,64,0,4.2,0,0,22,1
41,0,1,0,67,3,4.0,0,0,23,1
41,0,1,0,43,3,2.6,0,0,46,3
27,0,24,2,32,0,4.6,0,0,19,1
38,0,19,3,39,0,3.5,0,0,24,3
41,0,4,2,41,0,4.0,0,0,43,2
58,0,13,3,53,3,4.8,0,0,14,1
58,0,8,1,27,0,3.9,0,0,7,4
19,0,13,3,82,1,3.7,0,0,50,1
43,0,1,0,87,3,3.1,0,0,15,3
27,0,22,3,78,3,3.0,0,0,40,3
32,0,23,3,32,1,2.9,0,0,41,2
28,0,21,0,38,2,2.9,0,0,34,3
48,0,10,2,37,3,4.0,0,0,27,1
43,0,8,1,83,3,3.5,0,0,12,3
45,0,2,0,72,2,3.8,0,0,1,1
26,0,6,0,30,2,4.5,0,0,39,1
62,0,7,0,66,3,2.7,0,0,13,1
58,0,6,0,45,3,2.9,0,0,50,4
19,0,13,3,73,2,4.9,0,0,36,0
64,0,10,2,67,3,3.8,0,0,31,2
33,0,13,3,72,0,4.9,0,0,3,1
20,0,9,3,24,2,4.6,0,0,11,1
45,0,13,3,68,3,3.5,0,0,16,3
28,0,6,0,70,0,4.2,0,0,12,3
47,0,6,0,64,3,3.7,0,0,37,3
54,0,2,0,91,0,2.8,0,0,43,3
64,0,9,3,82,3,4.8,0,0,9,0
45,0,6,0,24,1,2.7,0,0,15,1
40,0,17,3,80,0,3.6,0,0,17,0
31,0,21,0,53,3,4.5,0,0,42,1
38,0,18,0,50,0,4.0,0,0,14,2
36,0,17,3,31,2,4.5,0,0,49,1
65,0,22,3,88,0,3.9,0,0,3,3
27,0,20,3,52,1,3.8,0,0,28,2
38,0,25,3,22,2,4.7,0,0,41,3
58,0,5,2,27,0,4.6,0,0,11,0
31,0,12,0,34,0,3.6,0,0,46,0
28,0,9,3,39,0,4.3,0,0,15,0
28,0,13,3,53,2,3.0,0,0,15,2
32,0,2,0,46,3,4.3,0,0,34,0
61,0,9,3,85,1,4.8,0,0,13,2
38,0,12,0,86,0,3.7,0,0,27,2
54,0,21,0,63,1,2.6,0,0,37,0
29,0,6,0,44,0,3.4,0,0,37,2
50,0,5,2,95,1,3.9,0,0,4,3
32,0,23,3,49,1,4.8,0,0,1,3
38,0,14,0,77,0,2.8,0,0,29,3
52,0,17,3,63,0,4.4,0,0,50,4
61,0,14,0,83,3,3.1,0,0,38,1
25,0,17,3,93,0,3.8,0,0,15,4
22,0,3,0,91,3,4.1,0,0,44,3
47,0,19,3,99,2,4.6,0,0,14,0
50,0,23,3,24,0,4.9,0,0,5,2
45,0,11,0,82,1,4.8,0,0,11,4
33,0,18,0,28,3,3.9,0,0,15,4
42,0,24,2,67,3,2.6,0,0,46,4
52,0,11,0,88,2,3.7,0,0,30,2
69,0,17,3,70,2,4.7,0,0,2,4
55,0,12,0,100,1,4.5,0,0,28,2
38,0,9,3,28,1,4.7,0,0,9,3
57,0,8,1,48,0,3.6,0,0,47,0
33,0,16,0,43,2,2.8,0,0,21,1
57,0,14,0,40,2,4.0,0,0,42,3
52,0,24,2,97,0,3.6,0,0,28,0
44,0,8,1,25,2,3.8,0,0,13,1
48,0,19,3,45,1,4.4,0,0,25,1
52,0,24,2,49,2,2.8,0,0,38,3
34,0,5,2,36,1,3.4,0,0,40,4
26,0,2,0,48,2,4.9,0,0,25,3
36,0,23,3,62,2,4.3,0,0,20,3
24,0,17,3,74,3,3.4,0,0,44,1
30,0,9,3,100,2,3.9,0,0,9,3
31,0,15,1,39,2,4.2,0,0,11,3
25,0,24,2,65,1,2.7,0,0,3,1
57,0,5,2,99,1,4.1,0,0,34,0
61,0,19,3,68,3,4.5,0,0,48,3
30,0,8,1,97,1,2.8,0,0,28,1
38,0,7,0,47,3,3.4,0,0,20,4
53,0,7,0,56,0,3.9,0,0,49,1
31,0,3,0,91,2,2.6,0,0,14,0
70,0,25,3,93,2,4.4,0,0,9,2
21,0,14,0,36,3,4.9,0,0,37,4
33,0,11,0,45,1,3.6,0,0,4,0
60,0,14,0,44,3,2.8,0,0,1,3
45,0,25,3,32,0,4.3,0,0,36,1
46,0,23,3,36,1,3.0,0,0,21,1
62,0,23,3,85,1,3.3,0,0,16,2
63,0,12,0,36,3,2.5,0,0,42,2
69,0,21,0,55,0,5.0,0,0,31,2
46,0,23,3,20,1,4.3,0,0,6,0
69,0,6,0,91,2,4.2,0,0,24,2
66,0,11,0,71,1,3.9,0,0,7,1
41,0,21,0,64,0,3.9,0,0,25,0
32,0,15,1,21,0,4.2,0,0,18,1
69,0,2,0,100,3,3.5,0,0,14,3
29,0,3,0,96,1,2.5,0,0,42,1
70,0,17,3,91,0,2.9,0,0,6,3
41,0,2,0,40,0,2.7,0,0,14,3
31,0,16,0,53,1,4.7,0,0,30,3
31,0,13,3,48,3,3.8,0,0,10,2
57,0,4,2,70,3,3.7,0,0,7,0
29,0,8,1,29,1,4.7,0,0,28,3
70,0,23,3,29,2,3.6,0,0,19,3
51,0,1,0,53,2,2.8,0,0,13,3
45,0,12,0,79,3,3.7,0,0,23,1
18,0,7,0,65,0,3.5,0,0,5,0
37,0,11,0,99,1,3.7,0,0,17,1
23,0,13,3,60,3,3.0,0,0,31,0
39,0,10,2,86,3,4.9,0,0,19,0
62,0,23,3,73,3,4.6,0,0,8,1
70,0,23,3,45,3,3.3,0,0,15,4
20,0,23,3,70,1,3.0,0,0,18,3
42,0,23,3,65,2,3.5,0,0,16,4
41,0,12,0,55,1,4.2,0,0,13,2
24,0,18,0,65,0,4.5,0,0,38,3
37,0,19,3,21,0,2.8,0,0,27,1
30,0,1,0,26,1,4.9,0,0,31,3
58,0,13,3,71,1,3.3,0,0,24,1
43,0,24,2,41,1,3.0,0,0,21,1
19,0,15,1,44,3,3.9,0,0,15,4
23,0,3,0,81,2,2.8,0,0,48,3
65,0,13,3,77,1,4.5,0,0,47,3
58,0,4,2,26,2,4.0,0,0,23,0
50,0,22,3,31,1,2.9,0,0,4,3
67,0,1,0,82,0,4.0,0,0,47,3
40,0,10,2,60,1,3.4,0,0,7,2
55,0,6,0,70,2,2.5,0,0,6,4
52,0,16,0,26,3,2.8,0,0,47,3
62,0,11,0,100,1,3.0,0,0,7,3
64,0,11,0,82,1,3.1,0,0,1,3
43,0,5,2,24,0,2.6,0,0,23,0
61,0,1,0,74,1,4.9,0,0,30,2
26,0,22,3,58,1,3.5,0,0,24,3
22,0,2,0,56,0,2.6,0,0,9,0
51,0,24,2,37,0,3.5,0,0,25,3
69,0,9,3,64,0,4.5,0,0,18,1
50,0,16,0,58,0,4.3,0,0,7,1
51,0,23,3,44,1,4.8,0,0,2,4
56,0,17,3,39,1,4.2,0,0,36,4
59,0,1,0,48,0,3.2,0,0,31,1
18,0,9,3,32,2,4.1,0,0,10,1
48,0,9,3,79,3,4.0,0,0,27,2
53,0,8,1,27,3,2.9,0,0,14,3
45,0,23,3,98,2,2.6,0,0,17,2
21,0,24,2,67,3,2.7,0,0,10,3
42,0,21,0,37,3,4.6,0,0,4,1
60,0,10,2,49,0,3.2,0,0,25,3
21,0,5,2,74,2,4.1,0,0,3,1
69,0,17,3,93,1,3.9,0,0,47,1
40,0,9,3,60,1,3.0,0,0,41,1
31,0,8,1,76,0,3.6,0,0,28,3
44,0,13,3,64,1,4.6,0,0,49,3
48,0,10,2,38,0,4.5,0,0,7,1
32,0,10,2,91,3,3.2,0,0,22,2
42,0,24,2,70,1,4.9,0,0,34,2
27,0,4,2,22,2,5.0,0,0,5,1
69,0,25,3,59,0,3.8,0,0,15,1
67,0,22,3,22,0,3.4,0,0,26,0
41,0,9,3,74,3,3.8,0,0,3,1
46,0,2,0,71,0,3.2,0,0,42,3
47,0,8,1,80,1,4.7,0,0,1,2
33,0,18,0,59,2,4.5,0,0,20,3
51,0,22,3,96,2,3.3,0,0,39,2
26,0,13,3,43,3,3.9,0,0,24,1
22,0,23,3,76,3,3.6,0,0,49,3
49,0,15,1,59,2,2.8,0,0,7,1
58,0,12,0,48,1,4.3,0,0,13,3
70,0,23,3,22,0,3.5,0,0,2,0
32,0,24,2,40,3,4.2,0,0,4,0
62,0,3,0,73,0,4.6,0,0,17,3
52,0,10,2,26,2,2.6,0,0,43,1
23,0,2,0,41,0,3.4,0,0,6,2
26,0,17,3,98,0,3.1,0,0,46,3
58,0,6,0,63,3,3.6,0,0,7,1
26,0,24,2,55,3,4.2,0,0,34,1
54,0,7,0,90,3,3.6,0,0,21,3
66,0,9,3,46,1,3.6,0,0,13,1
60,0,2,0,88,0,3.0,0,0,33,1
32,0,23,3,95,0,2.5,0,0,24,1
48,0,23,3,31,2,4.0,0,0,4,4
69,0,16,0,42,0,4.1,0,0,5,1
64,0,5,2,44,3,4.9,0,0,11,0
56,0,18,0,99,0,4.0,0,0,20,4
22,0,14,0,20,1,3.5,0,0,28,3
46,0,19,3,37,0,3.2,0,0,43,2
24,0,2,0,50,3,2.8,0,0,10,3
47,0,9,3,73,1,3.5,0,0,26,3
62,0,6,0,84,0,3.1,0,0,29,2
34,0,11,0,64,0,3.3,0,0,35,3
50,0,4,2,21,2,4.6,0,0,23,1
29,0,6,0,36,1,4.9,0,0,15,3
68,0,11,0,81,3,3.4,0,0,46,4
52,0,13,3,54,2,3.5,0,0,14,1
29,0,21,0,63,1,4.8,0,0,17,3
22,0,4,2,59,1,2.7,0,0,9,0
62,0,20,3,53,2,3.4,0,0,13,1
69,0,6,0,63,3,3.5,0,0,20,2
48,0,10,2,33,2,3.7,0,0,39,3
66,0,14,0,64,1,3.3,0,0,50,3
42,0,6,0,98,2,2.9,0,0,21,1
50,0,20,3,85,3,3.9,0,0,3,0
32,0,17,3,82,1,2.7,0,0,9,1
51,0,15,1,85,1,4.3,0,0,29,1
27,0,6,0,37,3,3.0,0,0,42,0
43,0,14,0,56,1,5.0,0,0,41,1
48,0,12,0,33,2,2.7,0,0,17,2
62,0,4,2,57,3,4.7,0,0,20,4
65,0,1,0,31,3,4.6,0,0,18,1
50,0,21,0,69,2,3.2,0,0,7,2
60,0,15,1,92,3,4.3,0,0,47,1
19,0,9,3,46,2,4.6,0,0,2,1
21,0,23,3,81,0,4.9,0,0,25,3
19,0,1,0,97,2,3.8,0,0,26,4
46,0,6,0,93,1,2.6,0,0,2,0
21,0,9,3,56,0,4.7,0,0,45,1
26,0,19,3,53,2,4.1,0,0,9,1
50,0,8,1,66,0,3.7,0,0,1,0
43,0,16,0,50,2,3.0,0,0,4,1
61,0,7,0,97,1,4.7,0,0,31,3
63,0,4,2,79,3,4.7,0,0,21,3
46,0,6,0,76,2,4.0,0,0,32,1
63,0,16,0,38,2,2.6,0,0,16,0
23,0,21,0,45,2,3.0,0,0,34,1
57,0,9,3,77,2,3.3,0,0,40,1
57,0,17,3,51,1,3.4,0,0,4,3
33,0,8,1,26,0,4.0,0,0,3,3
57,0,13,3,76,3,2.6,0,0,28,1
55,0,25,3,94,3,3.4,0,0,43,3
65,0,15,1,32,2,4.4,0,0,20,4
60,0,4,2,20,1,4.7,0,0,40,3
52,0,14,0,20,1,4.5,0,0,34,3
34,0,15,1,59,2,2.9,0,0,11,3
33,0,2,0,97,1,4.2,0,0,26,3
58,0,18,0,68,0,4.1,0,0,29,1
35,0,24,2,66,0,4.4,0,0,47,0
68,0,10,2,85,0,4.7,0,0,48,1
58,0,12,0,32,2,3.1,0,0,29,1
34,0,8,1,44,0,2.7,0,0,14,2
47,0,1,0,95,2,4.6,0,0,40,3
35,0,13,3,85,3,4.4,0,0,4,0
34,0,25,3,44,1,4.6,0,0,37,0
36,0,13,3,30,3,4.9,0,0,47,1
23,0,5,2,21,3,4.0,0,0,1,3
68,0,16,0,22,1,2.9,0,0,26,3
23,0,24,2,70,0,2.6,0,0,12,3
57,0,9,3,29,0,4.6,0,0,16,1
21,0,6,0,83,3,4.9,0,0,19,4
45,0,2,0,99,3,4.3,0,0,21,0
37,0,7,0,35,2,4.3,0,0,15,0
18,0,23,3,40,3,4.6,0,0,9,4
55,0,1,0,25,0,2.6,0,0,7,1
52,0,18,0,64,2,3.1,0,0,47,3
49,0,23,3,90,2,3.1,0,0,17,2
56,0,21,0,88,2,3.1,0,0,46,1
27,0,23,3,55,3,4.4,0,0,32,3
22,0,9,3,90,2,4.3,0,0,34,4
18,0,6,0,50,3,3.1,0,0,18,2
21,0,23,3,34,2,3.1,0,0,5,1
30,0,17,3,77,3,4.9,0,0,44,2
62,0,20,3,89,3,2.9,0,0,4,3
28,0,22,3,87,2,3.8,0,0,37,1
66,0,11,0,77,3,4.2,0,0,43,2
66,0,10,2,85,3,3.9,0,0,28,3
49,0,14,0,66,1,2.8,0,0,36,2
40,0,11,0,32,3,2.6,0,0,16,4
49,0,15,1,92,0,3.0,0,0,38,3
19,0,6,0,80,3,2.7,0,0,37,1
24,0,11,0,78,2,2.8,0,0,9,1
31,0,3,0,24,0,2.9,0,0,14,1
35,0,18,0,59,2,3.8,0,0,3,0
65,0,13,3,41,0,4.4,0,0,10,1
68,0,17,3,26,0,3.1,0,0,26,1
57,0,21,0,52,2,3.7,0,0,30,1
69,0,12,0,46,1,4.9,0,0,32,1
45,0,14,0,52,3,3.8,0,0,35,2
35,0,21,0,42,2,3.4,0,0,26,3
36,0,4,2,37,0,4.6,0,0,39,2
55,0,23,3,52,2,3.2,0,0,31,2
66,0,4,2,34,0,2.7,0,0,28,4
57,0,7,0,88,0,4.3,0,0,12,1
18,0,9,3,88,2,3.8,0,0,46,0
31,0,15,1,51,1,4.4,0,0,27,3
50,0,13,3,97,2,3.6,0,0,4,4
50,0,5,2,56,3,3.5,0,0,14,3
61,0,2,0,53,0,4.2,0,0,30,3
52,0,12,0,71,2,4.7,0,0,6,4
38,0,17,3,93,3,4.8,0,0,43,4
67,0,1,0,72,3,3.2,0,0,28,0
42,0,1,0,59,3,3.5,0,0,39,2
25,0,24,2,87,1,4.2,0,0,30,1
41,0,3,0,78,2,3.4,0,0,5,1
62,0,16,0,68,3,4.7,0,0,42,3
19,0,2,0,76,2,3.0,0,0,20,1
63,0,25,3,99,3,4.0,0,0,35,1
43,0,5,2,52,1,4.6,0,0,10,1
68,0,13,3,58,0,4.9,0,0,36,3
24,0,23,3,59,3,2.8,0,0,21,1
27,0,2,0,71,0,3.2,0,0,29,3
61,0,25,3,94,3,2.8,0,0,39,0
59,0,9,3,40,3,4.2,0,0,16,2
67,0,21,0,24,0,4.8,0,0,32,2
46,0,14,0,38,2,2.8,0,0,34,2
65,0,19,3,37,2,4.5,0,0,38,4
63,0,8,1,29,0,4.1,0,0,14,4
57,0,15,1,92,2,4.3,0,0,23,1
40,0,16,0,24,2,4.4,0,0,50,3
36,0,24,2,52,3,3.0,0,0,49,2
67,0,21,0,29,1,2.7,0,0,14,4
61,0,17,3,30,3,3.3,0,0,42,0
64,0,10,2,31,2,4.3,0,0,39,4
30,0,21,0,67,1,2.9,0,0,43,1
53,0,14,0,65,3,4.9,0,0,12,2
27,0,5,2,22,3,3.6,0,0,21,0
27,0,13,3,56,3,3.3,0,0,33,2
53,0,12,0,78,0,3.1,0,0,6,4
34,0,8,1,90,1,2.7,0,0,10,3
39,0,16,0,85,3,3.4,0,0,18,0
44,0,13,3,58,2,3.4,0,0,46,0
37,0,12,0,34,2,3.9,0,0,49,2
57,0,8,1,40,1,3.5,0,0,39,0
38,0,9,3,29,2,4.1,0,0,16,2
21,0,18,0,76,3,3.2,0,0,28,4
45,0,13,3,84,2,4.6,0,0,22,3
68,0,6,0,65,0,3.9,0,0,36,1
37,0,16,0,80,3,2.7,0,0,18,2
53,0,1,0,98,2,3.0,0,0,31,0
57,0,5,2,71,0,3.3,0,0,38,1
28,0,19,3,69,2,2.7,0,0,42,3
37,0,17,3,95,0,4.6,0,0,27,4
54,0,14,0,67,2,2.7,0,0,24,2
49,0,5,2,49,1,2.5,0,0,38,4
62,0,10,2,97,3,4.4,0,0,9,4
45,0,18,0,34,0,4.0,0,0,19,2
45,0,23,3,74,2,3.8,0,0,11,1
49,0,17,3,96,3,2.5,0,0,16,3
27,0,23,3,68,1,4.0,0,0,18,2
63,0,23,3,84,2,4.1,0,0,8,2
61,0,18,0,57,1,2.8,0,0,4,0
25,0,5,2,84,2,3.4,0,0,37,3
33,0,13,3,32,2,2.7,0,0,30,2
56,0,4,2,37,2,3.8,0,0,37,2
50,0,9,3,58,1,4.4,0,0,30,3
45,0,21,0,74,2,2.8,0,0,17,0
45,0,16,0,99,1,5.0,0,0,11,3
65,0,2,0,81,2,4.7,0,0,42,4
63,0,14,0,76,2,3.2,0,0,20,0
70,0,5,2,98,1,2.9,0,0,37,2
53,0,25,3,91,1,3.7,0,0,12,1
22,0,18,0,79,1,4.2,0,0,41,3
26,0,22,3,83,1,3.4,0,0,32,3
23,0,8,1,90,0,2.9,0,0,15,0
25,0,8,1,20,3,3.7,0,0,39,3
69,0,4,2,21,0,2.7,0,0,48,1
36,0,22,3,60,2,3.2,0,0,8,1
21,0,2,0,31,3,4.9,0,0,11,3
57,0,7,0,40,2,2.8,0,0,36,2
60,0,13,3,26,3,4.7,0,0,50,3
44,0,6,0,98,2,3.3,0,0,39,3
31,0,10,2,51,0,4.3,0,0,11,1
57,0,20,3,95,2,3.7,0,0,5,3
39,0,19,3,36,1,4.5,0,0,7,4
48,0,23,3,52,3,3.4,0,0,50,0
42,0,18,0,35,0,2.7,0,0,21,3
56,0,7,0,68,2,4.4,0,0,31,1
28,0,14,0,50,3,4.0,0,0,39,1
40,0,13,3,100,3,3.2,0,0,28,1
49,0,8,1,74,3,4.2,0,0,33,0
37,0,16,0,45,3,3.0,0,0,42,3
22,0,11,0,97,2,2.8,0,0,5,3
27,0,1,0,60,3,4.9,0,0,25,2
59,0,21,0,25,3,4.7,0,0,48,4
35,0,21,0,55,0,4.4,0,0,30,0
58,0,10,2,99,3,3.1,0,0,34,3
58,0,23,3,45,1,2.6,0,0,34,3
46,0,2,0,20,0,3.9,0,0,14,1
43,0,14,0,88,1,2.6,0,0,2,0
39,0,19,3,99,1,4.0,0,0,41,3
59,0,12,0,86,0,4.9,0,0,3,2
59,0,11,0,70,1,3.3,0,0,18,0
59,0,20,3,50,2,3.0,0,0,1,1
45,0,9,3,57,3,2.7,0,0,5,2
27,0,14,0,69,3,3.1,0,0,41,4
24,0,18,0,94,2,4.8,0,0,5,2
47,0,15,1,24,0,2.9,0,0,10,3
70,0,19,3,79,0,4.5,0,0,20,4
58,0,20,3,31,2,4.6,0,0,11,0
45,0,15,1,67,3,5.0,0,0,4,1
24,0,12,0,63,0,4.3,0,0,38,0
67,0,9,3,61,0,4.9,0,0,19,1
31,0,22,3,50,1,4.0,0,0,16,3
52,0,8,1,82,0,3.1,0,0,2,2
29,0,23,3,51,2,2.6,0,0,11,2
62,0,9,3,23,0,4.9,0,0,18,1
19,0,8,1,91,0,3.5,0,0,47,1
62,0,2,0,60,0,4.5,0,0,15,1
70,0,1,0,34,1,2.8,0,0,15,0
20,0,1,0,23,0,4.2,0,0,47,3
67,0,23,3,82,2,4.1,0,0,47,2
65,0,15,1,73,2,3.5,0,0,6,3
45,0,7,0,32,0,4.0,0,0,18,2
26,0,20,3,80,0,4.0,0,0,40,1
36,0,14,0,58,1,2.5,0,0,31,1
36,0,1,0,82,3,4.2,0,0,31,1
20,0,23,3,60,1,3.4,0,0,4,1
30,0,9,3,79,2,4.8,0,0,36,3
34,0,16,0,41,1,4.9,0,0,31,1
63,0,15,1,39,1,3.6,0,0,6,1
18,0,19,3,36,3,4.0,0,0,1,2
55,0,3,0,70,2,2.6,0,0,29,2
48,0,9,3,47,1,3.1,0,0,19,2
45,0,15,1,27,3,3.6,0,0,12,1
29,0,20,3,52,1,4.0,0,0,18,4
55,0,5,2,75,1,3.9,0,0,45,3
55,0,20,3,30,2,3.9,0,0,45,2
55,0,21,0,94,0,3.3,0,0,8,3
48,0,19,3,68,1,2.9,0,0,4,3
42,0,21,0,45,1,3.1,0,0,5,1
21,0,20,3,67,1,4.7,0,0,30,3
45,0,15,1,46,1,3.9,0,0,15,2
23,0,7,0,31,1,4.3,0,0,17,3
66,0,1,0,44,2,4.2,0,0,45,3
32,0,8,1,100,3,4.3,0,0,3,4
52,0,2,0,92,3,4.6,0,0,43,0
54,0,9,3,78,3,3.8,0,0,4,2
37,0,18,0,32,2,3.3,0,0,41,0
29,0,4,2,97,2,3.7,0,0,16,2
47,0,25,3,95,1,4.3,0,0,10,4
47,0,7,0,64,0,4.1,0,0,2,3
42,0,4,2,35,0,3.2,0,0,11,1
34,0,22,3,54,3,3.8,0,0,1,1
38,0,5,2,96,0,3.2,0,0,41,3
55,0,13,3,58,1,3.5,0,0,39,3
27,0,18,0,23,1,3.1,0,0,1,1
55,0,3,0,35,0,4.2,0,0,3,2
66,0,6,0,23,1,3.4,0,0,21,4
44,0,20,3,94,3,3.5,0,0,48,3
39,0,1,0,45,2,4.0,0,0,24,4
23,0,15,1,23,3,4.4,0,0,45,1
29,0,12,0,94,3,2.9,0,0,46,2
20,0,25,3,99,2,3.6,0,0,35,1
42,0,18,0,36,2,4.4,0,0,47,1
55,0,15,1,50,1,4.5,0,0,35,2
66,0,15,1,81,0,3.8,0,0,45,0
24,0,7,0,31,3,3.6,0,0,6,1
62,0,20,3,48,2,4.3,0,0,20,4
28,0,9,3,91,1,4.0,0,0,3,1
30,0,3,0,99,1,3.4,0,0,30,3
22,0,10,2,70,1,4.4,0,0,28,1
28,0,18,0,74,3,2.8,0,0,15,3
35,0,17,3,79,2,2.8,0,0,29,3
45,0,9,3,33,2,4.9,0,0,15,1
43,0,6,0,49,0,4.2,0,0,18,1
55,0,23,3,96,1,2.9,0,0,7,1
31,0,11,0,66,2,4.6,0,0,19,3
42,0,12,0,45,2,2.8,0,0,15,0
40,0,1,0,28,0,2.6,0,0,3,1
39,0,3,0,48,1,3.5,0,0,13,1
41,0,16,0,67,3,3.5,0,0,37,2
56,0,18,0,59,2,3.4,0,0,26,4
43,0,13,3,74,2,3.9,0,0,29,2
22,0,15,1,81,0,3.3,0,0,47,3
47,0,10,2,26,0,4.1,0,0,47,1
50,0,9,3,61,1,3.0,0,0,48,1
58,0,2,0,23,3,3.0,0,0,46,1
50,0,19,3,33,2,3.2,0,0,7,2
43,0,12,0,58,2,3.9,0,0,45,3
38,0,25,3,65,0,3.6,0,0,47,3
44,0,18,0,48,1,3.1,0,0,6,1
30,0,4,2,25,0,4.8,0,0,29,3
47,0,2,0,51,3,3.8,0,0,42,2
30,0,23,3,31,1,2.8,0,0,46,1
49,0,16,0,99,3,4.0,0,0,28,4
56,0,21,0,25,3,4.6,0,0,14,3
70,0,4,2,52,0,3.5,0,0,12,3
22,0,1,0,47,0,3.7,0,0,41,4
51,0,24,2,98,2,4.9,0,0,8,4
22,0,20,3,46,3,4.1,0,0,24,3
37,0,6,0,32,3,4.6,0,0,18,1
49,0,7,0,75,2,4.5,0,0,6,3
61,0,9,3,51,1,5.0,0,0,40,0
41,0,11,0,52,1,3.8,0,0,6,3
57,0,20,3,66,3,4.7,0,0,27,3
34,0,2,0,35,0,2.8,0,0,2,0
27,0,8,1,43,2,2.6,0,0,39,1
39,0,16,0,24,1,3.8,0,0,9,3
62,0,17,3,83,3,2.8,0,0,16,3
34,0,18,0,62,2,2.6,0,0,36,3
53,0,14,0,78,0,3.4,0,0,2,1
35,0,2,0,61,0,4.5,0,0,21,0
38,0,14,0,57,2,3.8,0,0,39,4
32,0,21,0,70,1,3.0,0,0,38,4
47,0,16,0,57,2,3.7,0,0,6,3
53,0,19,3,74,3,4.4,0,0,6,1
60,0,11,0,90,2,3.1,0,0,50,2
31,0,4,2,98,0,4.2,0,0,9,4
44,0,11,0,43,3,3.1,0,0,15,3
29,0,14,0,37,3,5.0,0,0,5,3
19,0,1,0,38,1,2.7,0,0,13,1
54,0,3,0,60,3,3.8,0,0,44,1
40,0,14,0,55,3,3.3,0,0,36,4
39,0,13,3,51,2,4.8,0,0,18,1
44,0,22,3,71,3,3.4,0,0,39,0
22,0,16,0,61,0,4.4,0,0,11,3
30,0,24,2,65,1,3.9,0,0,1,1
69,0,25,3,34,2,3.9,0,0,34,4
28,0,1,0,87,1,4.2,0,0,47,1
57,0,2,0,79,0,4.0,0,0,24,3
46,0,11,0,46,0,2.6,0,0,20,3
48,0,21,0,72,1,4.4,0,0,11,4
24,0,6,0,93,1,3.2,0,0,3,3
50,0,4,2,76,1,4.3,0,0,38,1
29,0,10,2,56,3,4.9,0,0,45,0
61,0,4,2,83,2,3.8,0,0,31,3
34,0,25,3,90,3,2.5,0,0,16,1
27,0,24,2,94,0,4.9,0,0,3,3
38,0,1,0,68,2,3.0,0,0,15,4
25,0,4,2,53,0,3.2,0,0,11,3
54,0,8,1,35,1,2.9,0,0,22,1
53,0,15,1,30,1,2.8,0,0,35,4
23,0,17,3,26,3,3.1,0,0,5,1
19,0,20,3,60,3,3.4,0,0,35,1
57,0,10,2,30,1,2.9,0,0,27,0
19,0,8,1,91,3,3.2,0,0,9,2
33,0,24,2,71,0,3.8,0,0,21,1
33,0,19,3,64,1,3.6,0,0,23,2
38,0,20,3,54,1,4.3,0,0,3,1
47,0,21,0,35,2,4.8,0,0,31,4
39,0,18,0,38,3,2.5,0,0,44,4
32,0,17,3,69,2,2.5,0,0,20,2
27,0,12,0,96,3,4.6,0,0,34,0
67,0,21,0,73,3,4.2,0,0,17,3
46,0,23,3,49,1,4.2,0,0,20,4
36,0,24,2,44,1,4.8,0,0,46,3
62,0,21,0,93,0,4.5,0,0,28,4
31,0,14,0,72,1,3.3,0,0,6,1
68,0,21,0,91,1,2.7,0,0,50,1
57,0,23,3,83,3,2.8,0,0,41,2
22,0,15,1,62,3,3.5,0,0,50,4
26,0,6,0,71,2,3.0,0,0,33,2
43,0,25,3,93,1,4.5,0,0,25,3
45,0,9,3,63,2,4.3,0,0,2,0
64,0,2,0,96,2,4.1,0,0,15,4
28,0,12,0,78,0,4.3,0,0,12,0
47,0,11,0,24,1,5.0,0,0,28,1
53,0,14,0,63,1,3.8,0,0,12,1
42,0,20,3,58,2,4.9,0,0,3,4
51,0,24,2,55,0,5.0,0,0,20,0
62,0,4,2,58,2,4.3,0,0,3,1
18,0,8,1,28,3,4.1,0,0,32,1
48,0,1,0,37,0,4.5,0,0,35,2
20,0,7,0,78,0,3.6,0,0,31,2
32,0,1,0,73,2,3.0,0,0,13,4
26,0,15,1,20,0,3.7,0,0,3,1
31,0,6,0,60,3,4.3,0,0,48,1
55,0,9,3,71,2,4.6,0,0,15,1
49,0,18,0,89,2,4.7,0,0,13,4
42,0,16,0,53,2,4.6,0,0,21,2
64,0,17,3,87,1,3.0,0,0,29,1
68,0,17,3,37,0,3.4,0,0,24,3
68,0,16,0,37,2,3.8,0,0,21,4
41,0,19,3,78,0,3.1,0,0,5,1
51,0,10,2,23,0,4.4,0,0,47,3
44,0,3,0,73,0,4.5,0,0,34,3
27,0,17,3,27,2,2.8,0,0,45,1
36,0,8,1,59,3,2.7,0,0,12,4
19,0,22,3,53,0,3.4,0,0,31,0
49,0,21,0,42,1,4.6,0,0,43,4
18,0,19,3,45,2,5.0,0,0,5,4
36,0,13,3,89,3,3.5,0,0,36,3
36,0,21,0,85,2,3.3,0,0,12,4
19,0,8,1,69,1,4.5,0,0,31,1
43,0,4,2,66,0,3.1,0,0,31,1
31,0,1,0,42,1,4.0,0,0,15,0
63,0,11,0,40,0,2.5,0,0,11,0
41,0,14,0,82,3,4.4,0,0,18,2
48,0,5,2,88,0,4.4,0,0,9,3
68,0,24,2,99,1,3.2,0,0,11,0
